killed_by,killer_name,killer_placement,killer_position_x,killer_position_y,map,match_id,time,victim_name,victim_placement,victim_position_x,victim_position_y,,"Killer x,y coordinate",,,AKM,AWM,CROSSBOW,GRENADE,GROZA,KAR98,M16A4,M24,M249,M416,MicroUZI,Mini14,P18C,P1911,P92,R1895,S12K,S1897,S686,SCAR-L,SKS,Tommy Gun,UMP9,Vector,VSS,Win94,ERANGEL,MIRANMER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M16A4,wry5173,7,447520.2,336217,ERANGEL,2U4GBNA0YmlxiifTmjHuCGJhLNLL-lhlH9TQh47o-9IZVJIlJDQJmYN2YbSU2_Bx,361,ProtoSpider,22,445849.1,330770.1,,447520.2336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Down and Out,Enziuh,3,339968.4,323713,ERANGEL,2U4GBNA0YmmEUK5MTLyr6AfVvoPX1txbeD-jND4VXYtMmoXuatMBzW67F6i6TzwI,498,Mcbevy,22,338563.6,323123.6,,339968.4324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M16A4,TANkISTSEREGA111,5,202380.2,289282.7,ERANGEL,2U4GBNA0YmlxiifTmjHuCGJhLNLL-lhlH9TQh47o-9IZVJIlJDQJmYN2YbSU2_Bx,130,weigelailongni,27,203087.9,286482.2,,202380.2289282.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Down and Out,banana_kings,5,617566.2,603454.3,ERANGEL,2U4GBNA0YmmEUK5MTLyr6AfVvoPX1txbeD-jND4VXYtMmoXuatMBzW67F6i6TzwI,483,Oaixx,23,619316.3,600708.9,,617566.2603454.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M16A4,VeCtOrsssss,31,409244.3,287166.9,ERANGEL,2U4GBNA0YmmLlZbT02zMNt2JlWQ2eYFKRG02TGemIK1RM2eWZoZ5_MZmkLiA6Xuu,197,namoostick,44,409644.9,287159.9,,409244.3287166.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Down and Out,,,,,ERANGEL,2U4GBNA0YmmEUK5MTLyr6AfVvoPX1txbeD-jND4VXYtMmoXuatMBzW67F6i6TzwI,1529,ASSISST,9,266113.8,484146.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M16A4,qingqingyu121,10,371776.6,379649.1,ERANGEL,2U4GBNA0YmmLlZbT02zMNt2JlWQ2eYFKRG02TGemIK1RM2eWZoZ5_MZmkLiA6Xuu,1413,Clearlove43968,13,372097.9,369849.8,,371776.6379649.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Down and Out,,,,,ERANGEL,2U4GBNA0YmmEUK5MTLyr6AfVvoPX1txbeD-jND4VXYtMmoXuatMBzW67F6i6TzwI,1650,FloppyJellyfish,7,256748,461342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M16A4,VeCtOrsssss,31,413902.2,286196.8,ERANGEL,2U4GBNA0YmmLlZbT02zMNt2JlWQ2eYFKRG02TGemIK1RM2eWZoZ5_MZmkLiA6Xuu,523,Hicin,26,415103.1,285655.4,,413902.2286196.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Down and Out,,,,,ERANGEL,2U4GBNA0YmmEUK5MTLyr6AfVvoPX1txbeD-jND4VXYtMmoXuatMBzW67F6i6TzwI,1530,X1aorenshenRua,9,265834.2,482626.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M16A4,ATAOYY,4,316340.9,425444.3,ERANGEL,2U4GBNA0YmmLlZbT02zMNt2JlWQ2eYFKRG02TGemIK1RM2eWZoZ5_MZmkLiA6Xuu,1071,Dno_Gaming,17,317165.3,426002.5,,316340.9425444.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Down and Out,obliviousFear,15,461322.8,482859.2,ERANGEL,2U4GBNA0YmmEUK5MTLyr6AfVvoPX1txbeD-jND4VXYtMmoXuatMBzW67F6i6TzwI,796,CJ_rocky9,20,462924.4,484338.7,,461322.8482859.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M16A4,Sell-Trucycle,7,390013.3,344174.8,ERANGEL,2U4GBNA0YmmLlZbT02zMNt2JlWQ2eYFKRG02TGemIK1RM2eWZoZ5_MZmkLiA6Xuu,1260,LiKuangRan,15,389397.1,344857.3,,390013.3344174.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Down and Out,Breach_Twist,12,375983.4,418794.7,ERANGEL,2U4GBNA0YmmEUK5MTLyr6AfVvoPX1txbeD-jND4VXYtMmoXuatMBzW67F6i6TzwI,1041,MagicTwinkie,13,376285.5,418182.8,,375983.4418794.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M16A4,LORD_JTR,29,217333.5,386930.9,ERANGEL,2U4GBNA0YmlixJ6lhgS6xB2tqdo7SEhoYyHlVu18akkAzLToAhG5PWG043VgsrJm,773,hyh981118,44,215621.4,391763.2,,217333.5386930.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Down and Out,Thomas_Wu,9,0,0,ERANGEL,2U4GBNA0YmmEUK5MTLyr6AfVvoPX1txbeD-jND4VXYtMmoXuatMBzW67F6i6TzwI,1650,Naosis2,7,255756.3,462765.3,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M16A4,AtomicBrunette,47,296314.6,302359.5,ERANGEL,2U4GBNA0YmlixJ6lhgS6xB2tqdo7SEhoYyHlVu18akkAzLToAhG5PWG043VgsrJm,297,DzzzZZZZP,66,295531.2,304050.2,,296314.6302359.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Down and Out,dogeemperor,5,245758,491041.6,ERANGEL,2U4GBNA0YmmEUK5MTLyr6AfVvoPX1txbeD-jND4VXYtMmoXuatMBzW67F6i6TzwI,1558,Zacari,8,246626.9,486530.2,,2.46E+11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M16A4,onebadplayer,11,376838.9,120068.1,ERANGEL,2U4GBNA0YmlixJ6lhgS6xB2tqdo7SEhoYyHlVu18akkAzLToAhG5PWG043VgsrJm,337,yqbmg110,64,376300.6,121547,,376838.9120068.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Down and Out,BlindUberDriver,1,374224.2,422052.1,ERANGEL,2U4GBNA0YmmEUK5MTLyr6AfVvoPX1txbeD-jND4VXYtMmoXuatMBzW67F6i6TzwI,1230,HerbEaverstinks,13,381935.8,424009.1,,374224.2422052.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M16A4,LORD_JTR,29,222255.9,461756.8,ERANGEL,2U4GBNA0YmlixJ6lhgS6xB2tqdo7SEhoYyHlVu18akkAzLToAhG5PWG043VgsrJm,109,jet9187,89,223026.7,461666.2,,222255.9461756.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Down and Out,Dajukeboxguyy,23,202112.7,170499.2,ERANGEL,2U4GBNA0YmmEUK5MTLyr6AfVvoPX1txbeD-jND4VXYtMmoXuatMBzW67F6i6TzwI,133,219P,27,202146.4,170571.5,,202112.7170499.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M16A4,Mnj153,8,216015.6,363636.9,ERANGEL,2U4GBNA0YmlixJ6lhgS6xB2tqdo7SEhoYyHlVu18akkAzLToAhG5PWG043VgsrJm,524,RENEERRR,56,217840.2,364496.9,,216015.6363636.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Down and Out,FRJJ,26,607722.3,594754.9,ERANGEL,2U4GBNA0YmmEUK5MTLyr6AfVvoPX1txbeD-jND4VXYtMmoXuatMBzW67F6i6TzwI,260,ShtFish,25,606422.4,593220.4,,607722.3594754.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M16A4,LORD_JTR,29,215300.9,466149.9,ERANGEL,2U4GBNA0YmlixJ6lhgS6xB2tqdo7SEhoYyHlVu18akkAzLToAhG5PWG043VgsrJm,270,ekram110,69,214275.6,467173.1,,215300.9466149.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Down and Out,FloppyJellyfish,7,282978.2,468811.1,ERANGEL,2U4GBNA0YmmEUK5MTLyr6AfVvoPX1txbeD-jND4VXYtMmoXuatMBzW67F6i6TzwI,1430,jaysonebert,8,266563.5,475000.5,,282978.2468811.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M16A4,xiaozhangcjw,20,444281.2,142407.4,ERANGEL,2U4GBNA0YmlixJ6lhgS6xB2tqdo7SEhoYyHlVu18akkAzLToAhG5PWG043VgsrJm,699,Berton_lzh,52,445388.2,143019.8,,444281.2142407.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Down and Out,KUAILEDEWO,4,310063.5,484046.9,ERANGEL,2U4GBNA0YmmEUK5MTLyr6AfVvoPX1txbeD-jND4VXYtMmoXuatMBzW67F6i6TzwI,1284,Affinityy,27,310243.4,484219.9,,310063.5484046.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M16A4,onebadplayer,11,376174.8,117584.1,ERANGEL,2U4GBNA0YmlixJ6lhgS6xB2tqdo7SEhoYyHlVu18akkAzLToAhG5PWG043VgsrJm,716,xiaojibabubian,50,375945,118043.5,,376174.8117584.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Down and Out,BurgeonYe,1,251354.2,451746.2,ERANGEL,2U4GBNA0YmmEUK5MTLyr6AfVvoPX1txbeD-jND4VXYtMmoXuatMBzW67F6i6TzwI,1760,Tian-Jin,,250754.1,450873.6,,251354.2451746.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M16A4,Mnj153,8,272972,291938.2,ERANGEL,2U4GBNA0YmlixJ6lhgS6xB2tqdo7SEhoYyHlVu18akkAzLToAhG5PWG043VgsrJm,1105,ChaoNengxiaoshu,22,273023.1,290345.3,,2.73E+11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Down and Out,PhilthyLemon,7,423402.8,324756.2,ERANGEL,2U4GBNA0YmmEUK5MTLyr6AfVvoPX1txbeD-jND4VXYtMmoXuatMBzW67F6i6TzwI,274,clucklordmcgee,24,423828.1,325891.3,,423402.8324756.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M16A4,Rimory,12,369598.8,505282.9,ERANGEL,2U4GBNA0YmnL2IDzaNwyjj2JugGFn9rAVCHGV0UvWrWIovQDXsbi9jslN0alnHjy,160,Kohakuc,34,369762.6,505417.4,,369598.8505282.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Down and Out,FetusMunch4000,15,536898.7,415637.8,ERANGEL,2U4GBNA0YmnNZYkzjkfgN4ev-hXSrak_BSey_YEG6kIuDG9fxFrrePqnqiM39pJO,1265,R1dd1ck913,17,537886.2,412993,,536898.7415637.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M16A4,North0023,3,353858.2,602825.8,ERANGEL,2U4GBNA0YmnL2IDzaNwyjj2JugGFn9rAVCHGV0UvWrWIovQDXsbi9jslN0alnHjy,785,Ghostsal,22,367288.3,584667.9,,353858.2602825.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Down and Out,Dexter2003,10,552347.4,228355,ERANGEL,2U4GBNA0YmnNZYkzjkfgN4ev-hXSrak_BSey_YEG6kIuDG9fxFrrePqnqiM39pJO,558,CytricS,27,554896.6,228902.3,,552347.4228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M16A4,Xupeng686,40,437934.9,638693.7,ERANGEL,2U4GBNA0YmnL2IDzaNwyjj2JugGFn9rAVCHGV0UvWrWIovQDXsbi9jslN0alnHjy,125,LCccccs,42,437684.2,639570.7,,437934.9638693.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Down and Out,ShuLanHou,3,616881.7,497522.9,ERANGEL,2U4GBNA0YmnNZYkzjkfgN4ev-hXSrak_BSey_YEG6kIuDG9fxFrrePqnqiM39pJO,1404,Sircool,12,617534.8,496267.5,,616881.7497522.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M16A4,North0023,3,369931.9,591089.2,ERANGEL,2U4GBNA0YmnL2IDzaNwyjj2JugGFn9rAVCHGV0UvWrWIovQDXsbi9jslN0alnHjy,1277,XTMQ1314,10,376750.7,592697.4,,369931.9591089.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Down and Out,LPL-buibuibui,8,198672.2,291698.1,ERANGEL,2U4GBNA0YmnNZYkzjkfgN4ev-hXSrak_BSey_YEG6kIuDG9fxFrrePqnqiM39pJO,306,Mstrshake01,32,198901.4,291768.9,,198672.2291698.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M16A4,feiyesda,32,624072.1,303146.9,ERANGEL,2U4GBNA0YmnZDcOwRYKzxWhbr5Jaxxjhp0cRvsI40iOQJdZyGBJb_mcf0ZjzNRGD,297,zeinima123,36,623865.4,303387.7,,624072.1303146.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Down and Out,XombieMarine,19,490969.8,366178.2,ERANGEL,2U4GBNA0YmnNZYkzjkfgN4ev-hXSrak_BSey_YEG6kIuDG9fxFrrePqnqiM39pJO,969,Cinnamon-_,21,490232.3,369365.8,,490969.8366178.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M16A4,feiyesda,32,624771.5,303005.9,ERANGEL,2U4GBNA0YmnZDcOwRYKzxWhbr5Jaxxjhp0cRvsI40iOQJdZyGBJb_mcf0ZjzNRGD,280,LengYeBing,36,624562.4,303360.7,,624771.5303005.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Down and Out,pretzelboss,14,626110.4,387026.6,ERANGEL,2U4GBNA0YmnNZYkzjkfgN4ev-hXSrak_BSey_YEG6kIuDG9fxFrrePqnqiM39pJO,1106,Ozon3r,18,627867.6,386602.3,,626110.4387026.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M16A4,qinqintudou,3,698223.1,266114.7,ERANGEL,2U4GBNA0YmnZDcOwRYKzxWhbr5Jaxxjhp0cRvsI40iOQJdZyGBJb_mcf0ZjzNRGD,1748,SJaaa,5,693032.8,270303.2,,698223.1266114.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Down and Out,Ozon3r,18,627923.8,386524.1,ERANGEL,2U4GBNA0YmnNZYkzjkfgN4ev-hXSrak_BSey_YEG6kIuDG9fxFrrePqnqiM39pJO,1091,ThatsOneMadman,14,626878.4,386315.3,,627923.8386524.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M16A4,chijilaoban,11,678802.7,335052.3,ERANGEL,2U4GBNA0YmnZDcOwRYKzxWhbr5Jaxxjhp0cRvsI40iOQJdZyGBJb_mcf0ZjzNRGD,1308,afterwedie,14,674821.1,335002.4,,678802.7335052.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Down and Out,Linkraal,28,627918,365949.2,ERANGEL,2U4GBNA0YmnNZYkzjkfgN4ev-hXSrak_BSey_YEG6kIuDG9fxFrrePqnqiM39pJO,514,Jerryxp,20,620212.1,367006.2,,6.28E+11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M16A4,SJaaa,5,694777.3,276160.8,ERANGEL,2U4GBNA0YmnZDcOwRYKzxWhbr5Jaxxjhp0cRvsI40iOQJdZyGBJb_mcf0ZjzNRGD,1643,peterjk,7,695819.8,247846.4,,694777.3276160.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Down and Out,Cruz914,7,614219.5,435550.1,ERANGEL,2U4GBNA0YmnNZYkzjkfgN4ev-hXSrak_BSey_YEG6kIuDG9fxFrrePqnqiM39pJO,1574,Zaerki,9,614594.6,436518.7,,614219.5435550.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M16A4,G623,20,363648.7,501044.8,ERANGEL,2U4GBNA0YmnZDcOwRYKzxWhbr5Jaxxjhp0cRvsI40iOQJdZyGBJb_mcf0ZjzNRGD,380,G83064,32,365221.7,503660.4,,363648.7501044.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Down and Out,SlashTheSoviet,7,612069.1,427996.5,ERANGEL,2U4GBNA0YmnNZYkzjkfgN4ev-hXSrak_BSey_YEG6kIuDG9fxFrrePqnqiM39pJO,1538,GeminiZZZ,11,616348.4,432039.2,,612069.1427996.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M16A4,CAPTAIN_Patrick,43,550142.2,359941.4,ERANGEL,2U4GBNA0YmnZDcOwRYKzxWhbr5Jaxxjhp0cRvsI40iOQJdZyGBJb_mcf0ZjzNRGD,193,chenlunaa,37,550274.9,359684.5,,550142.2359941.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Down and Out,Hathawayxu,5,640525.9,471533.9,ERANGEL,2U4GBNA0YmnNZYkzjkfgN4ev-hXSrak_BSey_YEG6kIuDG9fxFrrePqnqiM39pJO,1282,ItsPickles,16,640905.9,471534.3,,640525.9471533.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M16A4,chijijiushigan,15,621671.1,374928.8,ERANGEL,2U4GBNA0YmnZDcOwRYKzxWhbr5Jaxxjhp0cRvsI40iOQJdZyGBJb_mcf0ZjzNRGD,436,CAESA_T,30,621730,376052.8,,621671.1374928.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Down and Out,Supertasks,1,587727.3,450488,ERANGEL,2U4GBNA0YmnNZYkzjkfgN4ev-hXSrak_BSey_YEG6kIuDG9fxFrrePqnqiM39pJO,1570,Dexter2003,10,588944.1,449115.9,,587727.345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M16A4,chijilaoban,11,630197.5,305908.2,ERANGEL,2U4GBNA0YmnZDcOwRYKzxWhbr5Jaxxjhp0cRvsI40iOQJdZyGBJb_mcf0ZjzNRGD,1104,xotooyy9188,16,630159.4,306339.5,,630197.5305908.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Down and Out,ShuLanHou,3,578848.1,463952.6,ERANGEL,2U4GBNA0YmnNZYkzjkfgN4ev-hXSrak_BSey_YEG6kIuDG9fxFrrePqnqiM39pJO,1940,MatthiasXIV,4,576304.6,462856.6,,578848.1463952.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M16A4,G623,20,418095.7,493422.6,ERANGEL,2U4GBNA0YmnZDcOwRYKzxWhbr5Jaxxjhp0cRvsI40iOQJdZyGBJb_mcf0ZjzNRGD,664,supremeyh,7,417451.3,477567.2,,418095.7493422.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Down and Out,HeJaDaShao,35,339572.3,164695.6,ERANGEL,2U4GBNA0YmnNZYkzjkfgN4ev-hXSrak_BSey_YEG6kIuDG9fxFrrePqnqiM39pJO,161,thebrewski,34,338078.6,167774.1,,339572.3164695.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M16A4,q-NonProphet-p,13,443021.7,331151.2,ERANGEL,2U4GBNA0YmmEUK5MTLyr6AfVvoPX1txbeD-jND4VXYtMmoXuatMBzW67F6i6TzwI,408,Rektlbleeding,13,441275,331345.8,,443021.7331151.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Down and Out,FetusMunch4000,15,490266.3,359605.1,ERANGEL,2U4GBNA0YmnNZYkzjkfgN4ev-hXSrak_BSey_YEG6kIuDG9fxFrrePqnqiM39pJO,869,SoSpicy,24,488097.2,359187.2,,490266.3359605.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M16A4,Enziuh,3,342405.8,321777.7,ERANGEL,2U4GBNA0YmmEUK5MTLyr6AfVvoPX1txbeD-jND4VXYtMmoXuatMBzW67F6i6TzwI,393,UncleWillieP,22,340360.4,323794.4,,342405.8321777.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Down and Out,SoSpicy,24,488097.2,359187.2,ERANGEL,2U4GBNA0YmnNZYkzjkfgN4ev-hXSrak_BSey_YEG6kIuDG9fxFrrePqnqiM39pJO,884,fetusmuncher4001,15,489275.3,357935.6,,488097.2359187.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M16A4,Enziuh,3,339968.4,323713,ERANGEL,2U4GBNA0YmmEUK5MTLyr6AfVvoPX1txbeD-jND4VXYtMmoXuatMBzW67F6i6TzwI,498,ButtFart420,22,338356.1,322912.5,,339968.4324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Down and Out,GucciManeDrain,34,339728.3,167610.6,ERANGEL,2U4GBNA0YmnNZYkzjkfgN4ev-hXSrak_BSey_YEG6kIuDG9fxFrrePqnqiM39pJO,163,LHErDui,35,339408.6,166813.4,,339728.3167610.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M16A4,Sccc_007,20,463195.8,484420.5,ERANGEL,2U4GBNA0YmmEUK5MTLyr6AfVvoPX1txbeD-jND4VXYtMmoXuatMBzW67F6i6TzwI,791,HumpiestCandy,15,462945.6,484196,,463195.8484420.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Down and Out,fetusmuncher4001,15,420210.1,324768.4,ERANGEL,2U4GBNA0YmnNZYkzjkfgN4ev-hXSrak_BSey_YEG6kIuDG9fxFrrePqnqiM39pJO,234,Riyyaaaaa,37,421600.3,324761.4,,420210.1324768.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M16A4,PhilthyLemon,7,423593.9,324674.8,ERANGEL,2U4GBNA0YmmEUK5MTLyr6AfVvoPX1txbeD-jND4VXYtMmoXuatMBzW67F6i6TzwI,274,AesopMarvel,24,423603.7,326541.1,,423593.9324674.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Down and Out,Maerkk,1,581382.1,457168.2,ERANGEL,2U4GBNA0YmnNZYkzjkfgN4ev-hXSrak_BSey_YEG6kIuDG9fxFrrePqnqiM39pJO,1880,zxczcx,5,581524.8,459168.3,,581382.1457168.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M16A4,juttylutty,8,261584.5,466290.3,ERANGEL,2U4GBNA0YmmEUK5MTLyr6AfVvoPX1txbeD-jND4VXYtMmoXuatMBzW67F6i6TzwI,1632,Thomas_Wu,9,260208.2,464282.1,,261584.5466290.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Down and Out,SlashTheSoviet,7,684508.1,392825.2,ERANGEL,2U4GBNA0YmnNZYkzjkfgN4ev-hXSrak_BSey_YEG6kIuDG9fxFrrePqnqiM39pJO,959,LJLCC,22,682038.4,404317.9,,684508.1392825.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M16A4,HerbEaverstinks,13,372401.6,420293.9,ERANGEL,2U4GBNA0YmmEUK5MTLyr6AfVvoPX1txbeD-jND4VXYtMmoXuatMBzW67F6i6TzwI,850,BigPro67,12,375589.6,416956.1,,372401.6420293.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Down and Out,wo520wxx,3,707330.4,425600.3,ERANGEL,2U4GBNA0YmnXxPYMxq8uh3IZ_R74uPmFVfhHlxf6M3-PzRx-7ICrxPIahHemHE6H,1640,Ormaz,6,712861.5,433696.7,,707330.4425600.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M16A4,Sccc_007,20,463191.9,484365.1,ERANGEL,2U4GBNA0YmmEUK5MTLyr6AfVvoPX1txbeD-jND4VXYtMmoXuatMBzW67F6i6TzwI,787,obliviousFear,15,461351.4,483000.7,,463191.9484365.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Down and Out,shazhougongjin,1,600596.3,397216.4,ERANGEL,2U4GBNA0YmnXxPYMxq8uh3IZ_R74uPmFVfhHlxf6M3-PzRx-7ICrxPIahHemHE6H,989,Bolganone,15,614622.9,395658.6,,600596.3397216.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M16A4,jaysonebert,8,263814.1,474595.6,ERANGEL,2U4GBNA0YmmEUK5MTLyr6AfVvoPX1txbeD-jND4VXYtMmoXuatMBzW67F6i6TzwI,1409,tanQQQQ,4,263503.9,474586.3,,263814.1474595.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Down and Out,cyberkeeper,41,180730,224440.7,ERANGEL,2U4GBNA0YmnXxPYMxq8uh3IZ_R74uPmFVfhHlxf6M3-PzRx-7ICrxPIahHemHE6H,262,Rshooter,16,180824.3,223911.4,,1.81E+11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M16A4,Hathawayxu,5,640534.6,471643.9,ERANGEL,2U4GBNA0YmnNZYkzjkfgN4ev-hXSrak_BSey_YEG6kIuDG9fxFrrePqnqiM39pJO,1282,FullyWhipCrackin,16,640978.1,471490.5,,640534.6471643.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Down and Out,,,,,ERANGEL,2U4GBNA0YmnXxPYMxq8uh3IZ_R74uPmFVfhHlxf6M3-PzRx-7ICrxPIahHemHE6H,1097,Rawjur,14,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
